#K-Path(1/A) Energy-Level(eV)
   2.78026    -33.575888
   2.81998    -33.579975
   2.85969    -33.583339
   2.89941    -33.585948
   2.93913    -33.587779
   2.97885    -33.588816
   3.01857    -33.589123
 
# Band-Index:    6
   3.01857    -33.588535
   2.97885    -33.587979
   2.93913    -33.586412
   2.89941    -33.583909
   2.85969    -33.580494
   2.81998    -33.576173
   2.78026    -33.570960
   2.74054    -33.564878
   2.70082    -33.557952
   2.66110    -33.550221
   2.62139    -33.541737
   2.58167    -33.532562
   2.54195    -33.522772
   2.50223    -33.512474
   2.46251    -33.501811
   2.42280    -33.491001
   2.38308    -33.480389
   2.34336    -33.470658
   2.30364    -33.463146
   2.26392    -33.460136
   2.26392    -33.460136
   2.22421    -33.462990
   2.18449    -33.470665
   2.14477    -33.481532
   2.10505    -33.494437
   2.06533    -33.508679
   2.02562    -33.523792
   1.98590    -33.539414
   1.94618    -33.555228
   1.90646    -33.570928
   1.86674    -33.586235
   1.82703    -33.600868
   1.78731    -33.614561
   1.74759    -33.627076
   1.70787    -33.638183
   1.66815    -33.647687
   1.62844    -33.655420
   1.58872    -33.661252
   1.54900    -33.665081
   1.50928    -33.666677
   1.50928    -33.666677
   1.46957    -33.665045
   1.42985    -33.661175
   1.39013    -33.655304
   1.35041    -33.647532
   1.31069    -33.637994
   1.27097    -33.626854
   1.23126    -33.614311
   1.19154    -33.600592
   1.15182    -33.585938
   1.11210    -33.570613
   1.07238    -33.554898
   1.03267    -33.539075
   0.99295    -33.523446
   0.95323    -33.508329
   0.91351    -33.494086
   0.87379    -33.481183
   0.83408    -33.470322
   0.79436    -33.462661
   0.75464    -33.459830
   0.75464    -33.459830
   0.71492    -33.462818
   0.67520    -33.470307
   0.63549    -33.480018
   0.59577    -33.490611
   0.55605    -33.501406
   0.51633    -33.512058
   0.47662    -33.522348
   0.43690    -33.532134
   0.39718    -33.541309
   0.35746    -33.549799
   0.31774    -33.557541
   0.27803    -33.564487
   0.23831    -33.570596
   0.19859    -33.575848
   0.15887    -33.580217
   0.11915    -33.583692
   0.07944    -33.586267
   0.03972    -33.587917
   0.00000    -33.588535
 
# Band-Index:    7
   0.00000    -33.261260
   0.03972    -33.262762
   0.07944    -33.265347
   0.11915    -33.268988
   0.15887    -33.273645
   0.19859    -33.279275
   0.23831    -33.285825
   0.27803    -33.293244
   0.31774    -33.301454
   0.35746    -33.310391
   0.39718    -33.319969
   0.43690    -33.330101
   0.47662    -33.340698
